"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B09B4HNJW3","B09B4HNJW3","Joiedomi C9 Christmas Pathway Lights, 30.75ft 24 Bulbs Outdoor Christmas Decorations Lights Warm White for Holiday Xmas Waterproof Outside Yard Garden, Party, Walkway Decor","Joiedomi","FBA","Tools & Home Improvement",6199,"Path Lights",27.99,109,1445,478,,32134.7,13012.56,359,3.9,"JoyinDirect",1,0,"N/A","Large Standard-Size",4.96,7.01,9.41,1.92,164.73,454.42,"10/31/2024",40,9,3,4.03
"https://amazon.com/dp/B09FQ31X7G","B09FQ31X7G","DearHouse 33Ft Christmas Garland Decorations with 100 LED Light, Green Pine Garland Holiday Decor for Outdoor or Indoor Home Garden Artificial Greenery Garland, or Holiday Party Decoration","DearHouse","FBA","Home & Kitchen",16843,"Garlands",23.99,-25,928,927,,20998.12,20988.73,151,3.4,"dearhouse",1,1433,-35,"Large Standard-Size",5.16,7.68,12.2,1.59,243.41,671.49,"10/31/2023",38,8,0,6.14
"https://amazon.com/dp/B09DL6MLFL","B09DL6MLFL","Hausse 9 FT Pre-lit Christmas Garland, Lighted Artificial Xmas Poinsettia Garlands Decorations Greenery with Ornaments, LED Lights with Timer, Light Up for Indoor Outdoor Home Gate Garden Decor","Hausse","FBA","Home & Kitchen",55785,"Garlands",29.99,-3,533,532,,16650.32,16648.44,217,4.1,"MOUNT VINSON LLC",1,664,-59,"Large Standard-Size",7.4,10.04,17.17,2.98,642.26,1771.75,"10/31/2023",39,7,0,2.45
"https://amazon.com/dp/B09L36VGBX","B09L36VGBX","Embryolisse Radiant Eye Stick. Under Eye Makeup Primer to Refresh and Reduce Dark Circles and Puffiness. Fragrance-Free, 0.15 Oz","Embryolisse","FBA","Beauty & Personal Care",39909,"Creams",25,-15,666,665,-13,16640.41,16640.26,242,4.1,"Embryolisse",1,5837,107,"Large Standard-Size",1.3,1.73,3.7,0.07,4.19,11.56,"09/30/2024",35,6,0,2.75
"https://amazon.com/dp/B09MCS639T","B09MCS639T","BB LAB Collagen Powder S Plus Halal, Low Molecular Korean Collagen Powder Stick Supplement, Marine, Fish Collagen Peptides, Vitamin C, Glycine, Fast Absorption, Grapefruit Flavor","BB LAB","FBA","Health & Household",68726,"Collagen",29,-6,329,328,42,9526.68,9526.54,94,4.1,"Nutrione",1,3277,19,"Large Standard-Size",3.43,3.46,5.47,0.4,32.68,90.16,"07/31/2023",43,9,0,3.49
"https://amazon.com/dp/B09JF2G1T6","B09JF2G1T6","EAMBRITE Christmas Lights Outdoor 82Ft 200LT Christmas Lights with Cheerful Music Infrared Motion Sensor Controller for Indoor Outdoor Christmas Tree Party Patio Garden Decorations (Multi-Color)","EAMBRITE","FBA","Home & Kitchen",18047,"String Lights",19.99,-49,1096,838,,23155.99,17808.23,429,4.2,"EAMBRITE",1,0,"N/A","Large Standard-Size",3.27,5.39,6.73,1.08,59.72,164.75,"10/31/2024",37,6,2,2.56
"https://amazon.com/dp/B0992HVCB3","B0992HVCB3","EARLAP MAXHOLD Cosmetic Ear Corrector - Solves Big Ear Problem - Aesthetic Correctors for Prominent Ears - Protruding Ear Correctors, Short of Surgery Contains 20 corrector","Beauty Tapes","FBA","Beauty & Personal Care",48557,"Personal Care",21.99,-43,434,433,-33,9537.44,9532.94,211,3.7,"The MegaMerchant",2,3759,69,"Large Standard-Size",1.4,3.9,5.3,0.15,14.57,40.19,"08/31/2024",37,7,0,2.06
"https://amazon.com/dp/B08WZT8VS5","B08WZT8VS5","innisfree Cherry Blossom Glow Tone-Up Cream with Niacinamide for Bright, Even Skin Tone, Korean Skincare Gel Moisturizer for Face (Packaging May Vary)","innisfree","Amazon","Beauty & Personal Care",42741,"Face Moisturizers",26,-12,347,346,-4,8345.66,8344.46,234,4,"Amazon",1,2419,101,"Large Standard-Size",2.52,2.68,2.76,0.26,"N/A","N/A","09/30/2024",45,11,0,1.48
"https://amazon.com/dp/B094X37FMZ","B094X37FMZ","FIESTA WRAPS Clear Candy Wrappers for Caramels (600 Pcs 5 x 5 inches) - Natural Clear Cellophane Candy Wrappers - Caramel Wrappers - Candy Wrapping Paper - Chocolate Wrappers - Lollipop Wrappers","FIESTA WRAPS","FBA","Kitchen & Dining",2211,"Candy Making Accessories",19.99,-5,1843,493,,27010.17,9481.2,261,4.1,"AGM Imports",1,7981,"N/A","Small Standard-Size",0.71,5.28,5.63,0.73,10.63,29.31,"11/30/2023",42,9,2,7.06
"https://amazon.com/dp/B096DLNGC9","B096DLNGC9","Dazzle Dry Transform Ridge Filler, 0.5 oz (15 mL)","Dazzle Dry","FBM","Beauty & Personal Care",25331,"Nail Polish",24,-3,730,346,-43,13904.94,8314.86,355,4.2,"Dazzle Dry",2,9827,"N/A","Large Standard-Size",1.3,1.7,3.4,0.15,"N/A","N/A","09/30/2024",42,8,3,2.06
"https://amazon.com/dp/B094BX7KPM","B094BX7KPM","50,000 MG Hemp Extra Strength Healing Salve | Ideal for HIPS, Joints, Neck, Back, Elbows, Fingers, Hands, and Knees. 100% Natural - Proudly Made in USA","MRS. HEMP","FBM","Health & Household",47971,"Pain Relief Rubs",29.99,-21,600,600,63,19175.97,19175.97,366,4,"Remedy Station",2,6436,112,"Large Standard-Size",3.31,3.39,3.5,0.55,"N/A","N/A","01/31/2024",42,7,0,1.64
"https://amazon.com/dp/B08YMDHCX2","B08YMDHCX2","Leviton DOS05-1LZ Motion Sensor Light Switch, Motion Activated, Auto-On/Auto-Off or Manual-On, 5A, No Neutral Wire Required, Single Pole or 3-Way, White/Ivory/Light Almond","Leviton","Amazon","Tools & Home Improvement",22542,"Motion-Activated Switches",23.47,-9,524,524,9,12493.69,12493.69,155,4,"Amazon",3,2676,27,"Large Standard-Size",2.72,3.03,4.61,0.33,"N/A","N/A","10/31/2023",44,12,0,3.38
"https://amazon.com/dp/B09BB7ZNW6","B09BB7ZNW6","Pyunkang Yul [PKY] Black Tea Time Reverse Eye Patch for Anti-Aging, Deep Nourishing with Low-Molecular Collagen, Dark Circles & Fine Line Care with Kombucha, Korean Skincare (30 Pairs)","Pyunkang Yul","FBA","Beauty & Personal Care",35295,"Masks",17.13,11,1111,1110,74,22092.58,22082.75,370,4.2,"Pyunkang Yul",1,11133,57,"Large Standard-Size",1.73,3.19,3.19,0.35,8.86,24.45,"06/30/2024",40,5,0,3
"https://amazon.com/dp/B0983HPPVM","B0983HPPVM","MorTime 24 Day Advent Calendar Decorated with Lighted Reindeer Cabin and Christmas Tree, Wooden Countdown to Christmas Calendar Decoration with 24 Storage Drawers","MorTime","FBA","Home & Kitchen",146877,"Advent Calendars",21.99,66,577,576,,12925.12,12919.19,124,4.2,"Free Destiny LLC",1,720,-12,"Large Standard-Size",4.13,9.09,14.72,1.26,278.71,768.85,"10/31/2024",41,6,0,4.65
"https://amazon.com/dp/B09F5ZHK3Y","B09F5ZHK3Y","3 Pack 24″ × 40″ Reusable Warm Burlap Winter Plant Cover Bags with Drawstring Burlap Plant Covers Freeze Protection Large Plant Frost Cloth Cold Freeze Blanket Protecting Fruit Tree Potted Plants","Svepndic","FBA","Patio, Lawn & Garden",9030,"Plant Covers",19.99,22,807,652,463,19510.73,14419.35,133,4.2,"GIRIBIT",1,0,"N/A","Large Standard-Size",3.74,11.77,12.6,1.7,279.25,770.35,"09/30/2024",37,7,2,6.06
"https://amazon.com/dp/B09HCBV5K3","B09HCBV5K3","YSSOA 5-Tier Stackable Shoe Rack, 15-Pairs Sturdy Shoe Shelf Storage, Black Shoe Tower for Bedroom, Entryway, Hallway, and Closet","YSSOA","Amazon","Home & Kitchen",198154,"Free Standing Shoe Racks",21.99,-18,670,434,,12462.13,8998.21,305,4,"Amazon",2,0,"N/A","Large bulky",2.2,8.3,31.3,3.2,"N/A","N/A","10/31/2024",38,7,3,2.2
"https://amazon.com/dp/B092PBLVHX","B092PBLVHX","XPRS Nutra Gelatin Size 00 Separated Capsules - 1000 Count Gelatin Empty Capsules Separated in Bags - Separated Empty 00 Capsules - Pill Capsules DIY","XPRS Nutra","FBA","Health & Household",44674,"Multivitamins",17.09,-6,487,487,,8326.81,8326.81,345,4.1,"XPRS Nutra",1,1254,"N/A","Large Standard-Size",3.43,8.27,10.59,0.35,151.24,417.22,"11/30/2023",35,6,0,1.41
"https://amazon.com/dp/B097TCPXV1","B097TCPXV1","Skylety Christmas Peppermint Candy Outdoor Decorations 44 Inch Xmas Yard Signs Stake Decors with LED String Lights for Lawn Pathway Walkway Party (2 Sets)","Skylety","FBA","Patio, Lawn & Garden",9828,"Yard Signs",27.99,32,556,555,,15708.89,15703.57,162,3,"ScienYv",1,1067,-6,"Large Standard-Size",2.56,11.73,12.17,1.5,183.99,507.57,"10/31/2024",41,6,0,3.43
"https://amazon.com/dp/B097JS9WYV","B097JS9WYV","Juegoal Christmas Lighted PVC Gift Boxes Decorations, Pre-lit Light Up Christmas Tree Skirt Ornament Indoor Holiday Party Christmas Pathway Present Box Home Yard Art, Set of 3","Juegoal","FBA","Patio, Lawn & Garden",2826,"Lighted Holiday Displays",26.99,-13,1102,1102,,29823.14,29823.14,370,4.2,"YoFit LLC",1,1532,-41,"Large Standard-Size",7.68,7.91,7.99,1.74,244.38,674.14,"10/31/2023",40,7,0,2.98
"https://amazon.com/dp/B09JCMY4MN","B09JCMY4MN","Creative Hobbies Electric Window Candle Lamps with Pewter Plated Base & Dusk-to-Dawn Sensor | Ideal for Home Decor & Special Occasions | 6 Pack","Creative Hobbies","FBA","Home & Kitchen",109994,"Candle Lamps",29.99,-44,384,383,,9584.19,9580.23,242,4.2,"Wholesale Crafts",1,1130,-2,"Large Standard-Size",4,6,10,1.6,120.83,333.33,"11/30/2023",37,8,0,1.58
"https://amazon.com/dp/B098VH74QZ","B098VH74QZ","DevaCurl Heaven in Hair Moisturizing Deep Conditioner, Green Oasis, 8 fl. oz.","DevaCurl","Amazon","Beauty & Personal Care",46694,"Deep Conditioners",34,-14,496,300,70,19616.61,9179.35,112,4.2,"Amazon",1,3994,"N/A","Large Standard-Size",2.13,2.24,8.03,0.55,"N/A","N/A","09/30/2024",38,5,2,4.47
"https://amazon.com/dp/B09CZ3PSQ2","B09CZ3PSQ2","15 Pcs Christmas Outdoor Yard Signs Candy Decorations Outdoor Christmas Decorations Xmas Yard Lollipop Candy Hanging Ornaments Stakes Holiday Garden Sign Cardboard for Party Porch Lawn Walkway Decor","Jetec","FBA","Patio, Lawn & Garden",3605,"Yard Signs",19.99,-26,854,672,,21780.5,14822.16,255,3.7,"Flyerskyhan",1,0,"N/A","Large Standard-Size",2.72,12.24,12.32,2.56,206.51,569.68,"10/31/2024",39,7,2,3.35
"https://amazon.com/dp/B0915BB1KD","B0915BB1KD","Kitsch Moisturizing Gloves Overnight, Cotton Gloves for Dry Hands Treatment, Lotion Gloves for Women & Men, Soft Hydrating & Infused Gel Spa Gloves for Kids, One Size Fit Most Washable & Reusable Pair","Kitsch","FBA","Beauty & Personal Care",9027,"Moisturizing Gloves",17.99,-18,1353,1353,1440,21106.34,21106.34,213,3.8,"Kitsch LLC",1,0,"N/A","Large Standard-Size",1.5,5.91,7.52,0.4,33.56,92.59,"10/31/2024",44,9,0,6.35
"https://amazon.com/dp/B099SZL14X","B099SZL14X","Silent Mammoth Reusable Adjustable Nasal Dilator (Large) Opens Nose to Breathe Easily","Silent Mammoth","FBA","Health & Household",41250,"Snore Reducing Aids",29.98,-6,535,293,34,16043.25,8787.87,350,3.7,"Modern Mammoth",1,4549,24,"Large Standard-Size",1.06,2.17,2.83,0.07,3.28,9.04,"10/31/2024",40,9,2,1.53
"https://amazon.com/dp/B09BHYQ9B9","B09BHYQ9B9","Christmas Rattan Star Treetop,14 Inch Rattan Natural Burlap Star Tree Topper with 20 Warm Lights Rustic Boho Treetop Decoration Xmas Star Treetop for Christmas Tree Ornament Holiday Party Indoor Home","Threan","FBA","Home & Kitchen",120714,"Tree Toppers",28.99,-23,351,350,,8475.84,8472.22,67,3.8,"iTsingnei",1,492,-46,"Large Standard-Size",3.19,10.67,12.68,0.6,217.3,599.43,"10/31/2023",40,6,0,5.23
"https://amazon.com/dp/B0937DRDLF","B0937DRDLF","BLACK+DECKER Battery Operated Under Cabinet Lighting, Motion Sensor On/Off, Warm White LED, Stick-On Install for Kitchen & Closets - 2 Bars","BLACK+DECKER","Amazon","Tools & Home Improvement",7885,"Under-Cabinet Lights",14.8,-15,831,711,429,12135.55,11023.61,371,4,"Amazon",2,4844,176,"Large Standard-Size",2.01,2.44,9.57,0.55,"N/A","N/A","10/31/2024",43,6,2,2.24
"https://amazon.com/dp/B09QXZPTLR","B09QXZPTLR","HERBIVORE Skin In The Clouds 3-step Plumping Hydration Set – Pink Cloud Creamy Jelly Cleanse (50mL / 1.7 oz), Cloud Jelly Serum (10mL / 0.33 oz), Pink Cloud Soft Moisture Cream (15mL / 0.5 oz)","HERBIVORE","FBA","Beauty & Personal Care",31545,"Washes",32,"N/A",411,411,,13139.62,13139.62,129,4.2,"HERBIVORE",1,447,-60,"Large Standard-Size",1.85,3.43,5.59,0.97,17.86,49.27,"10/31/2024",34,4,0,3.18
"https://amazon.com/dp/B09LH9K5C3","B09LH9K5C3","Codeage Liposomal Apigenin Supplement, 3-Month Supply, Daily Flavonoid Chamomile Extract, Liposomal Phospholipid Complex, Non-GMO Sunflower Oil, Phosphatidylcholine Vegan Blend, Gluten-Free, 90 Count","Codeage","FBA","Health & Household",56799,"Chamomile",29.99,-6,410,409,-10,12282.85,12278.62,155,4.2,"Codeage",1,4818,"N/A","Large Standard-Size",2.4,2.4,3.62,0.18,10.5,28.96,"09/30/2024",36,5,1,2.64
"https://amazon.com/dp/B091SLRKZJ","B091SLRKZJ","KEEPOW Parquet Twister Floor Brush SBB 300-3 for Miele Vacuum Cleaner, Vacuum Attachments Replacement for Miele","KEEPOW","FBA","Home & Kitchen",124337,"Brushes",24.99,18,364,364,120,9099.64,9099.64,396,4.2,"MYKEEPOW",1,3167,-4,"Large Standard-Size",3.58,7.4,14.48,0.88,193.13,532.78,"06/30/2023",41,6,0,0.92
"https://amazon.com/dp/B094CJGMRH","B094CJGMRH","JOYIN Christmas Advent Calendar 2024, 12 Days Xmas Countdown Calendar with Mini Dinosaur DIY Action Figures Toys for Boys, Classroom Prizes Xmas Gift, Christmas Party Favor Gifts, Kids Advent Calendar","JOYIN","FBA","Home & Kitchen",39495,"Advent Calendars",16.99,192,925,924,,10432.01,10422.72,60,3.9,"JoyinDirect",1,1000,441,"Large Standard-Size",1.89,12.8,16.34,1.08,199.02,549.02,"10/31/2024",43,6,0,15.41
"https://amazon.com/dp/B09S8J4B93","B09S8J4B93","ThinOptics Find Your Strength Clarity Kit Rectangular Reading Glasses, Black, 44.45 mm + 2.5","ThinOptics","Amazon","Health & Household",54009,"Reading Glasses",29.95,-6,395,395,7,11835.98,11835.98,300,4.2,"Amazon",1,3926,53,"Small Standard-Size",0.35,5.51,8.5,0.15,"N/A","N/A","11/30/2023",33,6,0,1.32
"https://amazon.com/dp/B097QHXP3S","B097QHXP3S","ONREVA Tool Box Foam 3Pack 18x12x1 inch, Foam Inserts for Cases, Polyethylene Tool Foam Sheets, Drawer Liner Foam, Toolbox Kaizen Organizer and Storage Tool Shadow","ONREVA","FBA","Tools & Home Improvement",20464,"Tool Boxes",27.99,-8,416,416,-20,12139.26,12139.26,109,4.2,"AUSHUR Innovations LLC",1,4230,529,"Large bulky",3.31,13.07,19.01,1.23,266.52,666.3,"08/31/2024",33,9,0,3.82
"https://amazon.com/dp/B097GJSJYY","B097GJSJYY","DDHS 24PCS Artificial Mini Christmas Trees, Upgraded 4-Color Bottle Brush Christmas Tree with Wooden Base, Artificial Frosted Sisal Christmas Tree Furniture Desktop Decoration Winter Crafts Ornaments","DDHS","FBA","Home & Kitchen",147606,"Trees",19.99,1,548,548,,12089.37,12089.37,63,4.1,"DDHS",1,673,"N/A","Large Standard-Size",3.7,7.52,10.08,0.73,141.21,389.54,"10/31/2023",41,7,0,8.7
"https://amazon.com/dp/B092HVLWS2","B092HVLWS2","Free Standing Towel Rack, 2 Tier Towel Racks for Bathroom with Storage Shelves, Modern Outdoor Standing Towel Drying Rack for Poolside, Black Blanket Rack Holder, DECLUTTR","DECLUTTR","FBA","Home & Kitchen",121650,"Towel Racks",27.99,-10,461,460,19,12697.99,12693.3,297,4,"Waycho",1,0,"N/A","Large Standard-Size",2.52,13.66,17.01,2.98,294.76,813.13,"07/31/2024",37,6,2,1.55
"https://amazon.com/dp/B09H356YQ8","B09H356YQ8","DearHouse 6Ft Artificial Pine Christmas Garland Winter Greenery Garland for Holiday Season Mantel Fireplace Table Runner Centerpiece Décor (Green)","DearHouse","FBA","Home & Kitchen",51000,"Garlands",17.99,-36,681,428,,15962,9949.3,139,3.9,"dearhouse",1,955,-62,"Large Standard-Size",4.29,7.56,11.38,1.28,185.82,512.61,"10/31/2023",38,8,3,4.9
"https://amazon.com/dp/B09B4HH466","B09B4HH466","Joiedomi C9 Christmas Pathway Lights, 30.75ft 24 Bulbs Outdoor Christmas Decorations Lights Multicolor for Holiday Xmas Waterproof Outside Yard Garden, Party, Walkway Decor","Joiedomi","FBA","Tools & Home Improvement",6199,"Path Lights",22.99,192,1365,468,,30235.18,10927.53,359,3.9,"JoyinDirect",1,0,"N/A","Large Standard-Size",4.8,6.97,9.41,1.87,158.56,437.42,"10/31/2024",40,9,3,3.8
"https://amazon.com/dp/B09KHM43G4","B09KHM43G4","MOXE Daily Aromatherapy Nasal Inhalers Set, All Day Aromatherapy, Therapeutic Grade Essential Oils, Easy & Safe, Leakproof, Portable, Clear Congestion, Improve Energy, Naturally Calming & Relaxing","MOXE","FBA","Health & Household",62047,"Essential Oil Sets",19.99,"N/A",467,467,295,9342.03,9342.03,306,4,"DTH Manufacturing",1,3070,-4,"Large Standard-Size",1.1,3.66,6.18,0.32,12.56,34.65,"11/30/2023",37,7,0,1.53
"https://amazon.com/dp/B0BRMZQBCR","B0BRMZQBCR","Medicube Collagen Glow Bubble Serum - Fast-absorbing bubble-type serum that gives you 24h Glow & Lifted Look - Korean skincare (3.38fl.oz.)","Medicube","FBA","Beauty & Personal Care",33528,"Serums",19.8,-9,1488,1488,1569,28286.55,28286.55,61,4.2,"Medicube & Aprilskin",2,3884,"N/A","Large Standard-Size",1.65,1.65,6.06,0.31,8.31,22.91,"10/31/2024",23,9,0,24.4
"https://amazon.com/dp/B0BSN958YN","B0BSN958YN","Little Venice Spice Rack - Bathroom Organizer | Kitchen Organizer | Medicine Cabinet Organizer | Pantry Storage Rack and Makeup Storage! | Vertical Spice Rack Organizer, White 1 each per pack","Little Venice","FBA","Kitchen & Dining",59721,"Spice Racks",24.99,-1,1296,1296,,29883.84,29883.84,121,3.5,"Little Venice Store",1,4771,"N/A","Large Standard-Size",5.67,10.98,11.26,1.65,352.94,973.62,"10/31/2024",20,6,0,10.71
"https://amazon.com/dp/B0BNPFHBF7","B0BNPFHBF7","BCnmviku 500ML 2 CUP Glass Measuring Cup With Handle, High Borosilicate Glass Three Scales (OZ, Cup, ML/CC for Kitchen or Restaurant Easy To Read","BCnmviku","FBA","Kitchen & Dining",53812,"Cups",14.99,-11,588,587,50,8313.7,8307.72,297,4.2,"BCnmviku",1,8061,"N/A","Large Standard-Size",3.7,5.04,5.87,0.62,55.11,152.03,"01/31/2024",24,7,0,1.99
"https://amazon.com/dp/B0BVDGQQJL","B0BVDGQQJL","Bright Calming Oil by Bright Autism - Essential Kids Oil for Stress Relief - Natural Sleep Aid, Gentle Organic Blend Roll-On 10ml - Great Addition to Your Kids Sleep Routine.","Bright Autism","FBA","Health & Household",42212,"Essential Oil Blends",14.99,-9,769,768,-14,11527.12,11519.26,122,3.9,"Estores123",1,6538,"N/A","Large Standard-Size",0.87,0.94,4.72,0.09,1.94,5.36,"09/30/2024",21,9,0,6.3
"https://amazon.com/dp/B0BV6TBDTT","B0BV6TBDTT","XMK 2560-040 Flow Switch for Sundance Spas, Jacuzzi Hot Tub and Sweetwater Spas, Q-12DS-C2 Replacement Part","XMK","FBA","Patio, Lawn & Garden",18149,"Pool & Spa Replacement Parts",26.99,-6,419,418,80,11296.99,11292.67,86,4.1,"YaZer",1,3455,"N/A","Large Standard-Size",2.05,4.92,5.98,0.42,30.37,83.77,"10/31/2024","-",7,0,4.98
"https://amazon.com/dp/B0BT487XG2","B0BT487XG2","Dr. Killigan's Cedar Planks - Cedar Blocks for Clothes Storage, Alternative to Moth Balls for Closet, Good Cedar Closet Freshener, Best Moth Repellent for Clothes, Harvested in USA (10-Pack)","Dr. Killigan's","FBA","Home & Kitchen",68109,"Moth Protection",19.97,-6,1203,1203,-3,24029.49,24029.49,302,4,"Dr. Killigan's",1,6976,"N/A","Large Standard-Size",2.13,5.35,6.06,1.08,34.77,95.91,"04/30/2023",22,6,0,3.98
"https://amazon.com/dp/B0BNP5FN8F","B0BNP5FN8F","Spencer Gifts Lava® Lamp - 14.5"" Ghost Face - The Original Motion Lamp - Black Wax and Red Liquid with Ghost Face Printed Base Exclusive","Spencer Gifts","FBA","Tools & Home Improvement",13046,"Liquid Motion Lamps",34.99,-6,459,459,6972,16066.12,16066.12,78,4.1,"Spencer  Gifts",1,1342,"N/A","Large Standard-Size",4.13,4.21,16.54,3.09,144.79,399.42,"11/30/2023",24,1,0,5.89
"https://amazon.com/dp/B0BPVKSP8R","B0BPVKSP8R","Horbäach Electrolytes Powder | 16 oz | 130 Servings | Hydration Supplement | Vegetarian | Keto-Friendly | Non-GMO, Gluten Free Formula | Lemon Flavor","Horbäach","FBA","Health & Household",27676,"Electrolyte Replacements",16.99,-6,1057,1056,-51,17957.69,17946.98,364,3.8,"Carlyle",1,15244,"N/A","Large Standard-Size",3.54,3.66,4.29,1.15,27.98,77.2,"05/31/2024",23,8,0,2.9
"https://amazon.com/dp/B0BVWFDBXZ","B0BVWFDBXZ","VALITIC Vitamin C Face Serum for Anti Aging - Hyaluronic Acid, Collagen, Kojic Acid, Turmeric Oil Dark Spot Remover Brightening Serum Eyes and Facial Serum Skin Care 1 fl oz","VALITIC","FBA","Beauty & Personal Care",34855,"Serums",19.99,-13,675,674,,12890.47,12883.57,156,4,"Brand I101",1,1768,"N/A","Large Standard-Size",1.54,1.54,4.25,0.2,5.07,14,"10/31/2024",21,8,0,4.33
"https://amazon.com/dp/B0CF17V5DS","B0CF17V5DS","Christmas Wreath,Pre-Lit Artificial 18 Inch Christmas Wreaths for Front Door with Pine Cones,Berries,Christmas Wreath with Lights,8 Modes 50 LED Lights for Outdoor Indoor Decorations","MR.KIANGCI","FBA","Home & Kitchen",92172,"Wreaths",26.98,-18,1071,1071,,29200.63,29200.63,81,4.2,"MR.KIANGCI",1,1493,"N/A","Large Standard-Size",5.12,13.54,13.74,1.87,479.57,1322.95,"10/31/2024",15,7,0,13.23
"https://amazon.com/dp/B0CDX9XXRT","B0CDX9XXRT","LOLStar Christmas Window Lights, 3 Pack Multicolor Christmas Stocking, Snowman, Santa Hat Lights with Suction Cup, Timer Function and Slow Fade Mode Battery Operated Lights for Christmas Decoration","LOLStar","FBA","Home & Kitchen",21055,"String Lights",21.99,-8,1425,408,,22535.62,8826.51,304,4,"LOLStar",1,0,"N/A","Large Standard-Size",1.46,8.27,10.04,0.66,60.87,167.93,"10/31/2024",15,8,2,4.81
"https://amazon.com/dp/B0CJVCQHMT","B0CJVCQHMT","SciatiFlex Topical Sciatic Cream - Maximum Strength for Sciatic Nerve Discomfort in The Lower Back, Hips, Buttocks, Legs and Feet - Hemp Cream with Arnica Extract, Shea Butter, Aloe Vera - 4oz","SciatiEase","FBA","Beauty & Personal Care",35967,"Creams",29.99,-6,672,671,-38,20148.73,20141.85,198,3.7,"SciatiEase© Labs Official",1,8281,"N/A","Large Standard-Size",2.6,2.68,2.72,0.42,9.54,26.32,"05/31/2024",15,7,0,3.41
"https://amazon.com/dp/B0CCMNSKFS","B0CCMNSKFS","RTSSUT Set of 3 Christmas Decorations Metal Stakes, 27 Inch Metal Snowman, Christmas Tree and Santa Claus Xmas Yard Signs for Outdoor Decorations, Holiday Home Decor for Front Door Lawn Garden Patio","RTSSUT","FBA","Patio, Lawn & Garden",3121,"Decorative Garden Stakes",29.99,-14,1078,656,,32890.9,19800.91,91,4,"Minshopper",1,1629,"N/A","Large Standard-Size",2.01,10.75,15.27,2.25,166.12,458.26,"10/31/2023","-",7,2,11.85
